Account Number,Account Name,Customer Mobile,Transaction Date,Narration,Debit,Credit,Balance,Ref No
51604817549651,Fariq Kaul,+917474517123,02/06/2026 00:23:04,RTGS/Simon Tata/100000070995,25792.6,,403930.36,100000070995
51604817549651,Fariq Kaul,+917474517123,02/06/2026 05:27:53,NEFT/Lajita Mall/100000069092,,10719.48,414649.84,100000069092
51604817549651,Fariq Kaul,+917474517123,02/06/2026 06:39:18,NEFT/Ayushman Chander/100000069692,48482.16,,366167.68,100000069692
51604817549651,Fariq Kaul,+917474517123,02/06/2026 12:55:10,UPI/viraj430@sbin/Viraj Tiwari/100000069862,,46451.01,412618.69,100000069862
51604817549651,Fariq Kaul,+917474517123,02/06/2026 16:56:38,UPI/viraj430@sbin/Viraj Tiwari/100000072044,616.08,,412002.61,100000072044
51604817549651,Fariq Kaul,+917474517123,02/06/2026 22:30:24,NEFT/Daksh Karnik/100000069292,17199.29,,394803.32,100000069292
51604817549651,Fariq Kaul,+917474517123,03/06/2026 00:27:05,IMPS/Arunima Dugal/100000069391,,25808.51,420611.83,100000069391
51604817549651,Fariq Kaul,+917474517123,03/06/2026 13:21:47,NEFT/Aryan Maharaj/100000069488,44645.77,,375966.06,100000069488
51604817549651,Fariq Kaul,+917474517123,04/06/2026 06:37:16,IMPS/Hemangini Lalla/100000071824,32366.25,,343599.81,100000071824
51604817549651,Fariq Kaul,+917474517123,04/06/2026 10:14:18,NEFT/Tripti Yadav/100000070626,,38469.12,382068.93,100000070626
51604817549651,Fariq Kaul,+917474517123,04/06/2026 11:11:17,UPI/simon125@utib/Simon Tata/100000071074,,1018.58,383087.51,100000071074
51604817549651,Fariq Kaul,+917474517123,04/06/2026 23:35:59,RTGS/Gagan Sami/100000070667,,31785.65,414873.16,100000070667
51604817549651,Fariq Kaul,+917474517123,05/06/2026 00:44:01,RTGS/Anamika Kanda/100000072309,19445.49,,395427.67,100000072309
51604817549651,Fariq Kaul,+917474517123,05/06/2026 04:00:40,IMPS/Diya Rattan/100000070941,7519.79,,387907.88,100000070941
