Account Number,Account Name,Customer Mobile,Transaction Date,Narration,Debit,Credit,Balance,Ref No
99124190496,Gayathri Chaudry,+917046537556,01/06/2026 04:46:50,IMPS/Chakradev Kari/100000042485,,38432.54,325225.11,100000042485
99124190496,Gayathri Chaudry,+917046537556,01/06/2026 22:20:50,IMPS/Priya Rastogi/100000041582,,14105.37,339330.48,100000041582
99124190496,Gayathri Chaudry,+917046537556,01/06/2026 23:04:43,IMPS/Hemangini Lalla/100000041970,20520.54,,318809.94,100000041970
99124190496,Gayathri Chaudry,+917046537556,02/06/2026 05:22:42,UPI/diya301@icic/Diya Rattan/100000040906,28716.01,,290093.93,100000040906
99124190496,Gayathri Chaudry,+917046537556,02/06/2026 06:21:07,RTGS/Aryan Maharaj/100000042729,,16448.26,306542.19,100000042729
99124190496,Gayathri Chaudry,+917046537556,02/06/2026 07:14:15,RTGS/Diya Rattan/100000040997,,1117.42,307659.61,100000040997
99124190496,Gayathri Chaudry,+917046537556,02/06/2026 13:06:02,IMPS/Isha Kadakia/100000040329,,29454.52,337114.13,100000040329
99124190496,Gayathri Chaudry,+917046537556,02/06/2026 13:09:45,RTGS/Udant Dewan/100000040495,12769.18,,324344.95,100000040495
99124190496,Gayathri Chaudry,+917046537556,03/06/2026 03:24:22,NEFT/Lajita Chatterjee/100000040594,33750.32,,290594.63,100000040594
99124190496,Gayathri Chaudry,+917046537556,04/06/2026 15:04:03,NEFT/Simon Tata/100000043277,45351.91,,245242.72,100000043277
99124190496,Gayathri Chaudry,+917046537556,04/06/2026 17:52:02,NEFT/Janaki Handa/100000041627,,29122.53,274365.25,100000041627
99124190496,Gayathri Chaudry,+917046537556,05/06/2026 00:16:55,IMPS/Anamika Kanda/100000041227,7941.36,,266423.89,100000041227
99124190496,Gayathri Chaudry,+917046537556,05/06/2026 17:08:03,NEFT/Ayushman Chander/100000042355,,42832.94,309256.83,100000042355
99124190496,Gayathri Chaudry,+917046537556,06/06/2026 22:27:06,NEFT/Liam Koshy/100000042525,,10221.56,319478.39,100000042525
99124190496,Gayathri Chaudry,+917046537556,07/06/2026 17:35:19,NEFT/Fariq Kaul/100000043346,,16035.92,335514.31,100000043346
99124190496,Gayathri Chaudry,+917046537556,07/06/2026 20:17:52,IMPS/Arunima Dugal/100000042884,,10469.39,345983.7,100000042884
99124190496,Gayathri Chaudry,+917046537556,08/06/2026 16:16:30,UPI/lajita88@icic/Lajita Chatterjee/100000040354,33235.44,,312748.26,100000040354
99124190496,Gayathri Chaudry,+917046537556,08/06/2026 16:29:15,IMPS/Fariq Kaul/100000041954,,35679.75,348428.01,100000041954
