Account Number,Account Name,Customer Mobile,Transaction Date,Narration,Debit,Credit,Balance,Ref No
433036541458,Saumya Mall,+918634216073,01/06/2026 10:08:18,IMPS/Lajita Chatterjee/100000025363,5746.44,,161845.12,100000025363
433036541458,Saumya Mall,+918634216073,01/06/2026 13:06:23,RTGS/Tara Dhar/100000025230,,28269.84,190114.96,100000025230
433036541458,Saumya Mall,+918634216073,01/06/2026 14:50:17,NEFT/Aryan Maharaj/100000025808,,27165.63,217280.59,100000025808
433036541458,Saumya Mall,+918634216073,01/06/2026 17:47:17,UPI/arunima902@sbin/Arunima Dugal/100000024936,,21926.28,239206.87,100000024936
433036541458,Saumya Mall,+918634216073,01/06/2026 21:30:12,IMPS/Udant Dewan/100000027481,38639.07,,200567.8,100000027481
433036541458,Saumya Mall,+918634216073,01/06/2026 21:33:53,UPI/janaki408@utib/Janaki Handa/100000027229,,47123.35,247691.15,100000027229
433036541458,Saumya Mall,+918634216073,02/06/2026 02:19:54,IMPS/Chakradev Kari/100000026415,45449.09,,202242.06,100000026415
433036541458,Saumya Mall,+918634216073,04/06/2026 07:52:48,IMPS/Simon Tata/100000026301,,46630.65,248872.71,100000026301
433036541458,Saumya Mall,+918634216073,05/06/2026 11:26:26,RTGS/Hemangini Lalla/100000025274,,4587.14,253459.85,100000025274
433036541458,Saumya Mall,+918634216073,05/06/2026 22:56:39,NEFT/Liam Koshy/100000026561,,30267.36,283727.21,100000026561
433036541458,Saumya Mall,+918634216073,06/06/2026 04:40:58,RTGS/Lajita Mall/100000025661,22647.9,,261079.31,100000025661
433036541458,Saumya Mall,+918634216073,06/06/2026 08:35:34,IMPS/Ekbal Garg/100000026096,,48584.37,309663.68,100000026096
433036541458,Saumya Mall,+918634216073,06/06/2026 19:22:47,UPI/lajita17@sbin/Lajita Mall/100000024895,,16170.7,325834.38,100000024895
433036541458,Saumya Mall,+918634216073,07/06/2026 13:28:57,IMPS/Gagan Sami/100000025731,,38641.55,364475.93,100000025731
433036541458,Saumya Mall,+918634216073,07/06/2026 21:56:07,UPI/aryan285@hdfc/Aryan Maharaj/100000025666,21263.22,,343212.71,100000025666
433036541458,Saumya Mall,+918634216073,08/06/2026 03:47:37,NEFT/Gayathri Chaudry/100000027343,,11891.08,355103.79,100000027343
433036541458,Saumya Mall,+918634216073,08/06/2026 05:51:36,NEFT/Udant Dewan/100000026376,922.64,,354181.15,100000026376
433036541458,Saumya Mall,+918634216073,08/06/2026 12:19:13,RTGS/Nihal Shere/100000025867,,21810.69,375991.84,100000025867
433036541458,Saumya Mall,+918634216073,09/06/2026 08:06:11,RTGS/Tripti Yadav/100000026636,,7975.52,383967.36,100000026636
433036541458,Saumya Mall,+918634216073,09/06/2026 11:22:30,NEFT/Diya Rattan/100000130778,967353.24,,-583385.88,100000130778
433036541458,Saumya Mall,+918634216073,09/06/2026 14:14:48,NEFT/Gayathri Chaudry/100000027084,,10358.14,-573027.74,100000027084
433036541458,Saumya Mall,+918634216073,09/06/2026 21:57:21,IMPS/Anamika Kanda/100000025685,,5734.07,-567293.67,100000025685
433036541458,Saumya Mall,+918634216073,10/06/2026 11:25:01,NEFT/Hemangini Lalla/100000025570,,36351.14,-530942.53,100000025570
433036541458,Saumya Mall,+918634216073,10/06/2026 19:46:33,UPI/hemangini67@sbin/Hemangini Lalla/100000024610,,35141.09,-495801.44,100000024610
433036541458,Saumya Mall,+918634216073,11/06/2026 12:26:59,NEFT/Arunima Dugal/100000027633,,7143.44,-488658.0,100000027633
433036541458,Saumya Mall,+918634216073,11/06/2026 16:17:45,UPI/nathaniel692@punb/Nathaniel Sami/100000024715,,43950.2,-444707.8,100000024715
433036541458,Saumya Mall,+918634216073,12/06/2026 04:06:30,IMPS/Diya Rattan/100000026316,,25278.57,-419429.23,100000026316
433036541458,Saumya Mall,+918634216073,13/06/2026 18:07:19,NEFT/Dominic Kakar/100000027283,,28798.9,-390630.33,100000027283
433036541458,Saumya Mall,+918634216073,14/06/2026 02:50:01,IMPS/Diya Rattan/100000025075,,23368.26,-367262.07,100000025075
433036541458,Saumya Mall,+918634216073,14/06/2026 16:31:24,RTGS/Tripti Yadav/100000026700,,4054.38,-363207.69,100000026700
433036541458,Saumya Mall,+918634216073,14/06/2026 23:22:16,UPI/lajita88@icic/Lajita Chatterjee/100000027152,,378.06,-362829.63,100000027152
433036541458,Saumya Mall,+918634216073,15/06/2026 01:49:59,RTGS/Arunima Dugal/100000026947,,37025.44,-325804.19,100000026947
433036541458,Saumya Mall,+918634216073,15/06/2026 14:37:23,RTGS/Ekbal Garg/100000130374,,664171.01,338366.82,100000130374
433036541458,Saumya Mall,+918634216073,15/06/2026 18:12:23,IMPS/Ekbal Garg/100000130519,,479969.48,818336.3,100000130519
433036541458,Saumya Mall,+918634216073,15/06/2026 18:32:23,IMPS/Anamika Kanda/100000130526,479969.48,,338366.82,100000130526
433036541458,Saumya Mall,+918634216073,16/06/2026 15:38:46,RTGS/Isha Kadakia/100000027546,14654.71,,323712.11,100000027546
433036541458,Saumya Mall,+918634216073,18/06/2026 00:53:03,UPI/isha280@icic/Isha Kadakia/100000025222,,3418.85,327130.96,100000025222
433036541458,Saumya Mall,+918634216073,18/06/2026 11:11:03,NEFT/Hemangini Lalla/100000026797,29079.76,,298051.2,100000026797
433036541458,Saumya Mall,+918634216073,18/06/2026 12:46:08,NEFT/Arunima Dugal/100000026508,29514.74,,268536.46,100000026508
433036541458,Saumya Mall,+918634216073,19/06/2026 02:23:04,NEFT/Nathaniel Sami/100000024514,45674.29,,222862.17,100000024514
433036541458,Saumya Mall,+918634216073,19/06/2026 02:50:45,UPI/diya596@punb/Diya Rattan/100000027400,24908.55,,197953.62,100000027400
433036541458,Saumya Mall,+918634216073,19/06/2026 07:30:50,NEFT/Nathaniel Sami/100000026850,43453.48,,154500.14,100000026850
433036541458,Saumya Mall,+918634216073,19/06/2026 15:04:18,IMPS/Simon Tata/100000024623,,11936.4,166436.54,100000024623
433036541458,Saumya Mall,+918634216073,20/06/2026 04:41:09,IMPS/Kritika Brar/100000024999,,36614.18,203050.72,100000024999
433036541458,Saumya Mall,+918634216073,20/06/2026 07:43:26,NEFT/Liam Koshy/100000027023,,3087.46,206138.18,100000027023
433036541458,Saumya Mall,+918634216073,21/06/2026 07:06:11,UPI/arunima902@sbin/Arunima Dugal/100000026343,25747.73,,180390.45,100000026343
433036541458,Saumya Mall,+918634216073,21/06/2026 08:39:52,UPI/nathaniel692@punb/Nathaniel Sami/100000025192,,44457.21,224847.66,100000025192
433036541458,Saumya Mall,+918634216073,21/06/2026 09:14:28,IMPS/Priya Rastogi/100000027405,5935.72,,218911.94,100000027405
