Account Number,Account Name,Customer Mobile,Transaction Date,Narration,Debit,Credit,Balance,Ref No
32528809570154,Gagan Sami,+919270482814,01/06/2026 04:55:38,RTGS/Isha Kadakia/100000012569,44052.86,,334937.4,100000012569
32528809570154,Gagan Sami,+919270482814,01/06/2026 09:26:23,RTGS/Arunima Dugal/100000012230,36517.81,,298419.59,100000012230
32528809570154,Gagan Sami,+919270482814,01/06/2026 11:36:58,NEFT/Fariq Kaul/100000010973,,43649.49,342069.08,100000010973
32528809570154,Gagan Sami,+919270482814,01/06/2026 11:58:02,NEFT/Anamika Kanda/100000012531,14090.12,,327978.96,100000012531
32528809570154,Gagan Sami,+919270482814,01/06/2026 15:29:32,NEFT/Ayushman Chander/100000012815,,26840.62,354819.58,100000012815
32528809570154,Gagan Sami,+919270482814,01/06/2026 16:34:20,UPI/anamika771@punb/Anamika Kanda/100000011052,41482.36,,313337.22,100000011052
32528809570154,Gagan Sami,+919270482814,01/06/2026 17:33:38,IMPS/Ekbal Garg/100000009571,,40804.86,354142.08,100000009571
32528809570154,Gagan Sami,+919270482814,01/06/2026 20:05:15,RTGS/Priya Rastogi/100000011601,28980.62,,325161.46,100000011601
32528809570154,Gagan Sami,+919270482814,02/06/2026 03:36:21,RTGS/Saumya Mall/100000011148,18010.32,,307151.14,100000011148
32528809570154,Gagan Sami,+919270482814,02/06/2026 04:22:43,NEFT/Chakradev Kari/100000009659,,29177.23,336328.37,100000009659
32528809570154,Gagan Sami,+919270482814,02/06/2026 20:56:01,IMPS/Rushil Saini/100000011385,,47838.19,384166.56,100000011385
32528809570154,Gagan Sami,+919270482814,03/06/2026 03:30:58,UPI/liam321@utib/Liam Koshy/100000010247,29752.39,,354414.17,100000010247
32528809570154,Gagan Sami,+919270482814,05/06/2026 10:56:15,RTGS/Janaki Handa/100000009509,37280.17,,317134.0,100000009509
32528809570154,Gagan Sami,+919270482814,06/06/2026 03:34:37,IMPS/Lajita Mall/100000010186,16710.16,,300423.84,100000010186
32528809570154,Gagan Sami,+919270482814,06/06/2026 16:38:29,NEFT/Janaki Handa/100000011883,,28764.37,329188.21,100000011883
32528809570154,Gagan Sami,+919270482814,07/06/2026 02:45:18,UPI/hemangini611@utib/Hemangini Lalla/100000012269,36459.86,,292728.35,100000012269
32528809570154,Gagan Sami,+919270482814,07/06/2026 12:32:21,RTGS/Hemangini Lalla/100000011302,28382.74,,264345.61,100000011302
32528809570154,Gagan Sami,+919270482814,07/06/2026 15:02:35,IMPS/Fariq Kaul/100000011775,,48657.3,313002.91,100000011775
32528809570154,Gagan Sami,+919270482814,08/06/2026 01:07:21,UPI/tara924@punb/Tara Dhar/100000012436,42941.86,,270061.05,100000012436
32528809570154,Gagan Sami,+919270482814,08/06/2026 01:34:27,UPI/hemangini67@sbin/Hemangini Lalla/100000010918,23313.85,,246747.2,100000010918
32528809570154,Gagan Sami,+919270482814,08/06/2026 01:45:43,IMPS/Rushil Saini/100000011402,,36525.95,283273.15,100000011402
32528809570154,Gagan Sami,+919270482814,08/06/2026 04:06:38,NEFT/Aryan Maharaj/100000012912,,34935.8,318208.95,100000012912
32528809570154,Gagan Sami,+919270482814,08/06/2026 13:48:37,UPI/lajita17@sbin/Lajita Mall/100000011454,,16456.16,334665.11,100000011454
32528809570154,Gagan Sami,+919270482814,09/06/2026 12:02:30,NEFT/Diya Rattan/100000130896,934534.83,,-599869.72,100000130896
32528809570154,Gagan Sami,+919270482814,10/06/2026 02:07:12,RTGS/Aryan Maharaj/100000010788,24251.18,,-624120.9,100000010788
32528809570154,Gagan Sami,+919270482814,11/06/2026 13:15:46,RTGS/Nathaniel Sami/100000011706,30013.52,,-654134.42,100000011706
32528809570154,Gagan Sami,+919270482814,11/06/2026 17:18:33,NEFT/Anamika Kanda/100000012163,33667.09,,-687801.51,100000012163
32528809570154,Gagan Sami,+919270482814,12/06/2026 05:40:57,IMPS/Daksh Karnik/100000012023,35183.44,,-722984.95,100000012023
32528809570154,Gagan Sami,+919270482814,12/06/2026 13:39:04,UPI/ayushman474@utib/Ayushman Chander/100000010556,20965.33,,-743950.28,100000010556
32528809570154,Gagan Sami,+919270482814,13/06/2026 06:48:41,NEFT/Lajita Chatterjee/100000011214,39752.42,,-783702.7,100000011214
32528809570154,Gagan Sami,+919270482814,14/06/2026 02:42:00,RTGS/Janaki Handa/100000010387,46090.79,,-829793.49,100000010387
32528809570154,Gagan Sami,+919270482814,14/06/2026 07:03:05,IMPS/Janaki Handa/100000011923,30021.52,,-859815.01,100000011923
32528809570154,Gagan Sami,+919270482814,16/06/2026 12:29:44,NEFT/Viraj Tiwari/100000012363,49630.02,,-909445.03,100000012363
32528809570154,Gagan Sami,+919270482814,17/06/2026 10:01:14,RTGS/Chakradev Kari/100000012662,,29473.79,-879971.24,100000012662
32528809570154,Gagan Sami,+919270482814,17/06/2026 16:07:27,IMPS/Hemangini Lalla/100000012756,30393.06,,-910364.3,100000012756
32528809570154,Gagan Sami,+919270482814,17/06/2026 22:32:51,RTGS/Priya Rastogi/100000012755,,5366.68,-904997.62,100000012755
32528809570154,Gagan Sami,+919270482814,17/06/2026 23:11:57,NEFT/Tara Dhar/100000011863,40920.1,,-945917.72,100000011863
32528809570154,Gagan Sami,+919270482814,20/06/2026 09:03:26,RTGS/Rushil Saini/100000009852,,31630.2,-914287.52,100000009852
32528809570154,Gagan Sami,+919270482814,20/06/2026 20:03:20,RTGS/Chakradev Kari/100000010293,12807.63,,-927095.15,100000010293
32528809570154,Gagan Sami,+919270482814,21/06/2026 00:45:43,RTGS/Liam Koshy/100000012787,36256.97,,-963352.12,100000012787
32528809570154,Gagan Sami,+919270482814,21/06/2026 05:19:00,UPI/arunima902@sbin/Arunima Dugal/100000009754,,41259.48,-922092.64,100000009754
32528809570154,Gagan Sami,+919270482814,21/06/2026 14:55:29,UPI/daksh631@icic/Daksh Karnik/100000011409,37779.74,,-959872.38,100000011409
32528809570154,Gagan Sami,+919270482814,21/06/2026 17:43:06,RTGS/Tara Dhar/100000010733,3008.12,,-962880.5,100000010733
32528809570154,Gagan Sami,+919270482814,22/06/2026 09:23:57,NEFT/Priya Rastogi/100000011537,,46335.16,-916545.34,100000011537
32528809570154,Gagan Sami,+919270482814,22/06/2026 17:33:01,NEFT/Janaki Handa/100000012639,,8241.58,-908303.76,100000012639
32528809570154,Gagan Sami,+919270482814,22/06/2026 18:52:33,RTGS/Priya Rastogi/100000010678,,39997.39,-868306.37,100000010678
32528809570154,Gagan Sami,+919270482814,23/06/2026 00:59:31,RTGS/Janya Gaba/100000010516,,15753.46,-852552.91,100000010516
32528809570154,Gagan Sami,+919270482814,23/06/2026 21:43:06,NEFT/Tara Dhar/100000009805,21835.86,,-874388.77,100000009805
32528809570154,Gagan Sami,+919270482814,23/06/2026 23:04:42,NEFT/Lajita Chatterjee/100000012071,,18098.29,-856290.48,100000012071
32528809570154,Gagan Sami,+919270482814,24/06/2026 10:58:06,RTGS/Chakradev Kari/100000010451,,49218.24,-807072.24,100000010451
32528809570154,Gagan Sami,+919270482814,25/06/2026 07:25:27,UPI/saumya696@utib/Saumya Mall/100000009948,33039.3,,-840111.54,100000009948
32528809570154,Gagan Sami,+919270482814,26/06/2026 00:18:30,NEFT/Chakradev Kari/100000010586,10637.73,,-850749.27,100000010586
32528809570154,Gagan Sami,+919270482814,26/06/2026 16:47:17,UPI/ayushman474@utib/Ayushman Chander/100000009867,,12236.71,-838512.56,100000009867
32528809570154,Gagan Sami,+919270482814,26/06/2026 23:05:59,NEFT/Saumya Mall/100000011169,46814.46,,-885327.02,100000011169
32528809570154,Gagan Sami,+919270482814,27/06/2026 11:38:47,UPI/ekbal745@utib/Ekbal Garg/100000010638,22891.7,,-908218.72,100000010638
