Account Number,Account Name,Customer Mobile,Transaction Date,Narration,Debit,Credit,Balance,Ref No
118367365766,Janya Gaba,+918998569847,01/06/2026 10:18:28,RTGS/Nihal Shere/100000079613,20897.18,,281656.7,100000079613
118367365766,Janya Gaba,+918998569847,01/06/2026 13:20:27,NEFT/Udant Dewan/100000078475,,48332.42,329989.12,100000078475
118367365766,Janya Gaba,+918998569847,01/06/2026 14:57:29,UPI/janaki408@utib/Janaki Handa/100000081200,46198.45,,283790.67,100000081200
118367365766,Janya Gaba,+918998569847,03/06/2026 16:27:34,RTGS/Fariq Kaul/100000081069,30962.5,,252828.17,100000081069
118367365766,Janya Gaba,+918998569847,03/06/2026 23:28:56,NEFT/Ekbal Garg/100000079454,20415.69,,232412.48,100000079454
118367365766,Janya Gaba,+918998569847,04/06/2026 09:37:08,NEFT/Liam Koshy/100000079913,,8417.86,240830.34,100000079913
118367365766,Janya Gaba,+918998569847,05/06/2026 07:22:52,UPI/nihal396@sbin/Nihal Shere/100000080144,8660.43,,232169.91,100000080144
118367365766,Janya Gaba,+918998569847,05/06/2026 18:32:20,IMPS/Udant Dewan/100000079807,2142.98,,230026.93,100000079807
118367365766,Janya Gaba,+918998569847,06/06/2026 08:43:43,NEFT/Hemangini Lalla/100000079508,7698.56,,222328.37,100000079508
118367365766,Janya Gaba,+918998569847,06/06/2026 13:06:54,RTGS/Isha Kadakia/100000080176,44484.96,,177843.41,100000080176
118367365766,Janya Gaba,+918998569847,06/06/2026 21:19:36,IMPS/Gayathri Chaudry/100000080565,,7150.17,184993.58,100000080565
118367365766,Janya Gaba,+918998569847,07/06/2026 05:59:18,RTGS/Rushil Saini/100000079094,,14471.29,199464.87,100000079094
118367365766,Janya Gaba,+918998569847,07/06/2026 16:18:35,NEFT/Arunima Dugal/100000079524,,19893.98,219358.85,100000079524
118367365766,Janya Gaba,+918998569847,07/06/2026 17:14:21,RTGS/Gayathri Chaudry/100000079408,,20831.87,240190.72,100000079408
118367365766,Janya Gaba,+918998569847,08/06/2026 06:07:52,RTGS/Kritika Brar/100000080506,,9070.5,249261.22,100000080506
118367365766,Janya Gaba,+918998569847,08/06/2026 08:36:54,UPI/arunima902@sbin/Arunima Dugal/100000079700,,34049.83,283311.05,100000079700
118367365766,Janya Gaba,+918998569847,09/06/2026 23:29:35,RTGS/Viraj Tiwari/100000081379,39105.74,,244205.31,100000081379
118367365766,Janya Gaba,+918998569847,10/06/2026 08:37:27,IMPS/Udant Dewan/100000078599,4613.76,,239591.55,100000078599
118367365766,Janya Gaba,+918998569847,10/06/2026 14:19:12,IMPS/Anamika Kanda/100000078774,30606.87,,208984.68,100000078774
118367365766,Janya Gaba,+918998569847,11/06/2026 00:40:19,RTGS/Ekbal Garg/100000081315,5225.5,,203759.18,100000081315
118367365766,Janya Gaba,+918998569847,11/06/2026 12:35:48,RTGS/Diya Rattan/100000080029,,37424.42,241183.6,100000080029
118367365766,Janya Gaba,+918998569847,12/06/2026 01:57:44,IMPS/Lajita Chatterjee/100000081088,,9013.2,250196.8,100000081088
118367365766,Janya Gaba,+918998569847,12/06/2026 14:03:58,NEFT/Lajita Chatterjee/100000081218,2397.9,,247798.9,100000081218
118367365766,Janya Gaba,+918998569847,12/06/2026 15:40:41,IMPS/Liam Koshy/100000079185,19707.53,,228091.37,100000079185
118367365766,Janya Gaba,+918998569847,14/06/2026 14:40:03,RTGS/Nathaniel Sami/100000080054,,37367.38,265458.75,100000080054
118367365766,Janya Gaba,+918998569847,15/06/2026 04:01:26,RTGS/Udant Dewan/100000081046,38909.27,,226549.48,100000081046
118367365766,Janya Gaba,+918998569847,15/06/2026 09:39:39,IMPS/Tripti Yadav/100000079751,6320.12,,220229.36,100000079751
118367365766,Janya Gaba,+918998569847,16/06/2026 04:47:32,IMPS/Daksh Karnik/100000080900,26525.13,,193704.23,100000080900
118367365766,Janya Gaba,+918998569847,16/06/2026 12:41:05,IMPS/Ekbal Garg/100000080693,47540.46,,146163.77,100000080693
118367365766,Janya Gaba,+918998569847,16/06/2026 14:55:52,UPI/nihal625@sbin/Nihal Shere/100000078700,,2009.37,148173.14,100000078700
118367365766,Janya Gaba,+918998569847,16/06/2026 22:08:40,RTGS/Udant Dewan/100000080237,,22234.98,170408.12,100000080237
118367365766,Janya Gaba,+918998569847,17/06/2026 01:50:21,RTGS/Dominic Kakar/100000080406,21464.59,,148943.53,100000080406
118367365766,Janya Gaba,+918998569847,17/06/2026 02:06:42,RTGS/Arunima Dugal/100000081128,,49768.86,198712.39,100000081128
118367365766,Janya Gaba,+918998569847,17/06/2026 04:41:13,IMPS/Gagan Sami/100000081250,25607.51,,173104.88,100000081250
118367365766,Janya Gaba,+918998569847,17/06/2026 22:56:07,UPI/chakradev257@icic/Chakradev Kari/100000079464,,921.0,174025.88,100000079464
118367365766,Janya Gaba,+918998569847,17/06/2026 23:01:02,UPI/ayushman474@utib/Ayushman Chander/100000079967,,49433.1,223458.98,100000079967
118367365766,Janya Gaba,+918998569847,18/06/2026 23:35:55,IMPS/Gagan Sami/100000079229,,339.44,223798.42,100000079229
118367365766,Janya Gaba,+918998569847,19/06/2026 09:23:39,NEFT/Saumya Mall/100000079826,2065.08,,221733.34,100000079826
118367365766,Janya Gaba,+918998569847,20/06/2026 06:20:57,RTGS/Anamika Kanda/100000080752,7471.24,,214262.1,100000080752
118367365766,Janya Gaba,+918998569847,20/06/2026 20:06:13,UPI/daksh631@icic/Daksh Karnik/100000078404,49820.63,,164441.47,100000078404
118367365766,Janya Gaba,+918998569847,20/06/2026 20:15:54,UPI/hemangini67@sbin/Hemangini Lalla/100000080710,2042.95,,162398.52,100000080710
118367365766,Janya Gaba,+918998569847,21/06/2026 02:23:18,IMPS/Lajita Mall/100000080470,,29937.78,192336.3,100000080470
118367365766,Janya Gaba,+918998569847,21/06/2026 11:06:54,RTGS/Viraj Tiwari/100000080810,,13724.18,206060.48,100000080810
118367365766,Janya Gaba,+918998569847,21/06/2026 20:49:47,UPI/lajita88@icic/Lajita Chatterjee/100000080634,9014.73,,197045.75,100000080634
118367365766,Janya Gaba,+918998569847,22/06/2026 14:52:03,NEFT/Udant Dewan/100000081327,,13726.4,210772.15,100000081327
118367365766,Janya Gaba,+918998569847,22/06/2026 20:23:35,UPI/hemangini67@sbin/Hemangini Lalla/100000079119,,39154.76,249926.91,100000079119
118367365766,Janya Gaba,+918998569847,25/06/2026 05:34:07,UPI/isha739@utib/Isha Kadakia/100000079363,,28287.08,278213.99,100000079363
118367365766,Janya Gaba,+918998569847,26/06/2026 06:24:10,RTGS/Tara Dhar/100000080327,30203.05,,248010.94,100000080327
118367365766,Janya Gaba,+918998569847,26/06/2026 08:06:42,IMPS/Fariq Kaul/100000078633,,13283.18,261294.12,100000078633
118367365766,Janya Gaba,+918998569847,26/06/2026 09:21:28,NEFT/Ekbal Garg/100000079776,,25611.1,286905.22,100000079776
118367365766,Janya Gaba,+918998569847,26/06/2026 18:12:41,UPI/priya412@utib/Priya Rastogi/100000078555,,29948.42,316853.64,100000078555
118367365766,Janya Gaba,+918998569847,26/06/2026 22:50:32,UPI/lajita88@icic/Lajita Chatterjee/100000079015,,36701.32,353554.96,100000079015
118367365766,Janya Gaba,+918998569847,27/06/2026 18:15:30,IMPS/Hemangini Lalla/100000080786,48252.26,,305302.7,100000080786
118367365766,Janya Gaba,+918998569847,27/06/2026 21:08:30,RTGS/Rushil Saini/100000080992,8259.09,,297043.61,100000080992
118367365766,Janya Gaba,+918998569847,28/06/2026 20:53:01,UPI/lajita17@sbin/Lajita Mall/100000078853,,44617.22,341660.83,100000078853
118367365766,Janya Gaba,+918998569847,28/06/2026 21:30:46,IMPS/Udant Dewan/100000079660,,9778.06,351438.89,100000079660
118367365766,Janya Gaba,+918998569847,29/06/2026 05:39:21,RTGS/Dominic Kakar/100000078928,,48213.16,399652.05,100000078928
118367365766,Janya Gaba,+918998569847,29/06/2026 15:13:46,UPI/nihal625@sbin/Nihal Shere/100000078731,,45281.56,444933.61,100000078731
118367365766,Janya Gaba,+918998569847,29/06/2026 17:22:39,IMPS/Arunima Dugal/100000080072,34674.2,,410259.41,100000080072
118367365766,Janya Gaba,+918998569847,29/06/2026 20:34:29,NEFT/Tara Dhar/100000079281,35453.47,,374805.94,100000079281
