Account Number,Account Name,Customer Mobile,Transaction Date,Narration,Debit,Credit,Balance,Ref No
680443699577,Nathaniel Sami,+919564823662,01/06/2026 01:12:19,NEFT/Priya Rastogi/100000030402,,9482.44,345612.99,100000030402
680443699577,Nathaniel Sami,+919564823662,01/06/2026 10:07:24,RTGS/Chakradev Kari/100000028323,31913.33,,313699.66,100000028323
680443699577,Nathaniel Sami,+919564823662,02/06/2026 08:16:01,NEFT/Viraj Tiwari/100000029918,,49165.79,362865.45,100000029918
680443699577,Nathaniel Sami,+919564823662,02/06/2026 19:41:00,IMPS/Anamika Kanda/100000028955,,26306.76,389172.21,100000028955
680443699577,Nathaniel Sami,+919564823662,03/06/2026 05:45:23,NEFT/Isha Kadakia/100000030753,15615.48,,373556.73,100000030753
680443699577,Nathaniel Sami,+919564823662,03/06/2026 06:26:22,NEFT/Anamika Kanda/100000030663,41139.24,,332417.49,100000030663
680443699577,Nathaniel Sami,+919564823662,03/06/2026 22:13:19,RTGS/Isha Kadakia/100000030130,45545.16,,286872.33,100000030130
680443699577,Nathaniel Sami,+919564823662,04/06/2026 04:38:23,UPI/viraj430@sbin/Viraj Tiwari/100000028564,,26475.6,313347.93,100000028564
680443699577,Nathaniel Sami,+919564823662,04/06/2026 04:54:09,IMPS/Rushil Saini/100000028098,17839.06,,295508.87,100000028098
680443699577,Nathaniel Sami,+919564823662,05/06/2026 01:45:45,NEFT/Saumya Mall/100000028575,,13616.68,309125.55,100000028575
680443699577,Nathaniel Sami,+919564823662,06/06/2026 02:25:48,UPI/aryan285@hdfc/Aryan Maharaj/100000028122,43659.01,,265466.54,100000028122
680443699577,Nathaniel Sami,+919564823662,07/06/2026 12:02:09,IMPS/Dominic Kakar/100000028794,,29606.19,295072.73,100000028794
680443699577,Nathaniel Sami,+919564823662,08/06/2026 17:19:45,IMPS/Gayathri Chaudry/100000029821,36906.37,,258166.36,100000029821
680443699577,Nathaniel Sami,+919564823662,09/06/2026 13:35:02,UPI/ayushman474@utib/Ayushman Chander/100000028237,,30869.18,289035.54,100000028237
680443699577,Nathaniel Sami,+919564823662,09/06/2026 13:47:30,IMPS/Lajita Mall/100000130943,617823.63,,-328788.09,100000130943
680443699577,Nathaniel Sami,+919564823662,09/06/2026 15:23:09,UPI/lajita17@sbin/Lajita Mall/100000030847,,38479.17,-290308.92,100000030847
680443699577,Nathaniel Sami,+919564823662,09/06/2026 17:27:30,RTGS/Gagan Sami/100000131074,579742.8,,-870051.72,100000131074
680443699577,Nathaniel Sami,+919564823662,09/06/2026 20:42:30,IMPS/Diya Rattan/100000131081,,407675.24,-462376.48,100000131081
680443699577,Nathaniel Sami,+919564823662,10/06/2026 08:55:01,NEFT/Lajita Mall/100000027892,,41251.04,-421125.44,100000027892
680443699577,Nathaniel Sami,+919564823662,10/06/2026 16:54:48,NEFT/Janaki Handa/100000028329,,33671.3,-387454.14,100000028329
680443699577,Nathaniel Sami,+919564823662,11/06/2026 04:21:20,IMPS/Udant Dewan/100000029201,12174.67,,-399628.81,100000029201
680443699577,Nathaniel Sami,+919564823662,11/06/2026 10:12:23,RTGS/Ayushman Chander/100000030537,,41564.8,-358064.01,100000030537
680443699577,Nathaniel Sami,+919564823662,12/06/2026 09:29:54,RTGS/Nihal Shere/100000029384,,49982.9,-308081.11,100000029384
680443699577,Nathaniel Sami,+919564823662,12/06/2026 09:45:42,IMPS/Ekbal Garg/100000030227,,13749.79,-294331.32,100000030227
680443699577,Nathaniel Sami,+919564823662,12/06/2026 18:40:25,UPI/janya98@punb/Janya Gaba/100000030276,21735.77,,-316067.09,100000030276
680443699577,Nathaniel Sami,+919564823662,12/06/2026 21:57:46,UPI/udant763@icic/Udant Dewan/100000029316,13111.73,,-329178.82,100000029316
680443699577,Nathaniel Sami,+919564823662,13/06/2026 13:06:16,RTGS/Dominic Kakar/100000030368,,40018.21,-289160.61,100000030368
680443699577,Nathaniel Sami,+919564823662,13/06/2026 20:36:58,IMPS/Viraj Tiwari/100000028819,,47382.59,-241778.02,100000028819
680443699577,Nathaniel Sami,+919564823662,13/06/2026 21:49:21,UPI/tara924@punb/Tara Dhar/100000029283,,47667.58,-194110.44,100000029283
680443699577,Nathaniel Sami,+919564823662,14/06/2026 12:30:10,UPI/anamika771@punb/Anamika Kanda/100000029574,29154.0,,-223264.44,100000029574
680443699577,Nathaniel Sami,+919564823662,14/06/2026 18:58:58,UPI/diya596@punb/Diya Rattan/100000028681,4418.19,,-227682.63,100000028681
680443699577,Nathaniel Sami,+919564823662,14/06/2026 20:05:18,RTGS/Kritika Brar/100000027945,,1089.15,-226593.48,100000027945
680443699577,Nathaniel Sami,+919564823662,15/06/2026 09:52:23,NEFT/Anamika Kanda/100000130078,911155.39,,-1137748.87,100000130078
680443699577,Nathaniel Sami,+919564823662,15/06/2026 11:27:09,NEFT/Chakradev Kari/100000028206,,4833.43,-1132915.44,100000028206
680443699577,Nathaniel Sami,+919564823662,16/06/2026 00:23:14,UPI/dominic147@utib/Dominic Kakar/100000030726,46819.2,,-1179734.64,100000030726
680443699577,Nathaniel Sami,+919564823662,16/06/2026 03:23:48,RTGS/Gayathri Chaudry/100000030324,,21943.39,-1157791.25,100000030324
680443699577,Nathaniel Sami,+919564823662,16/06/2026 14:34:17,NEFT/Ayushman Chander/100000029897,26061.07,,-1183852.32,100000029897
680443699577,Nathaniel Sami,+919564823662,16/06/2026 18:27:02,IMPS/Anamika Kanda/100000027687,,10034.06,-1173818.26,100000027687
680443699577,Nathaniel Sami,+919564823662,17/06/2026 00:37:16,NEFT/Anamika Kanda/100000029665,49108.26,,-1222926.52,100000029665
680443699577,Nathaniel Sami,+919564823662,17/06/2026 07:20:25,RTGS/Tripti Yadav/100000030055,,7309.39,-1215617.13,100000030055
680443699577,Nathaniel Sami,+919564823662,17/06/2026 07:25:00,RTGS/Janaki Handa/100000028630,,31233.89,-1184383.24,100000028630
680443699577,Nathaniel Sami,+919564823662,18/06/2026 03:50:31,UPI/lajita17@sbin/Lajita Mall/100000029499,45139.99,,-1229523.23,100000029499
680443699577,Nathaniel Sami,+919564823662,18/06/2026 05:00:58,UPI/chakradev257@icic/Chakradev Kari/100000030082,47438.4,,-1276961.63,100000030082
680443699577,Nathaniel Sami,+919564823662,20/06/2026 18:12:31,UPI/arunima902@sbin/Arunima Dugal/100000029731,41153.09,,-1318114.72,100000029731
680443699577,Nathaniel Sami,+919564823662,22/06/2026 00:17:34,RTGS/Gayathri Chaudry/100000028873,436.98,,-1318551.7,100000028873
680443699577,Nathaniel Sami,+919564823662,22/06/2026 00:29:17,RTGS/Viraj Tiwari/100000030433,49510.03,,-1368061.73,100000030433
680443699577,Nathaniel Sami,+919564823662,22/06/2026 01:28:36,NEFT/Saumya Mall/100000029414,,15875.15,-1352186.58,100000029414
680443699577,Nathaniel Sami,+919564823662,22/06/2026 09:22:38,NEFT/Daksh Karnik/100000028720,,10892.68,-1341293.9,100000028720
680443699577,Nathaniel Sami,+919564823662,22/06/2026 10:03:56,RTGS/Liam Koshy/100000027776,,7728.15,-1333565.75,100000027776
680443699577,Nathaniel Sami,+919564823662,22/06/2026 14:12:35,NEFT/Dominic Kakar/100000028763,27080.16,,-1360645.91,100000028763
680443699577,Nathaniel Sami,+919564823662,25/06/2026 08:09:31,IMPS/Tara Dhar/100000030484,15511.48,,-1376157.39,100000030484
680443699577,Nathaniel Sami,+919564823662,25/06/2026 08:11:37,IMPS/Saumya Mall/100000029997,,32502.39,-1343655.0,100000029997
680443699577,Nathaniel Sami,+919564823662,25/06/2026 10:31:52,IMPS/Daksh Karnik/100000029191,39281.18,,-1382936.18,100000029191
680443699577,Nathaniel Sami,+919564823662,26/06/2026 00:25:16,UPI/lajita17@sbin/Lajita Mall/100000029176,,1620.93,-1381315.25,100000029176
680443699577,Nathaniel Sami,+919564823662,26/06/2026 07:48:02,RTGS/Arunima Dugal/100000030043,8439.6,,-1389754.85,100000030043
680443699577,Nathaniel Sami,+919564823662,27/06/2026 03:09:46,UPI/janaki408@utib/Janaki Handa/100000027850,45968.9,,-1435723.75,100000027850
680443699577,Nathaniel Sami,+919564823662,27/06/2026 14:30:13,NEFT/Hemangini Lalla/100000027916,,17975.02,-1417748.73,100000027916
680443699577,Nathaniel Sami,+919564823662,27/06/2026 23:54:02,UPI/hemangini67@sbin/Hemangini Lalla/100000029088,,21942.79,-1395805.94,100000029088
680443699577,Nathaniel Sami,+919564823662,28/06/2026 01:59:26,UPI/janya134@icic/Janya Gaba/100000029038,46783.11,,-1442589.05,100000029038
680443699577,Nathaniel Sami,+919564823662,28/06/2026 06:31:04,UPI/rushil134@icic/Rushil Saini/100000028419,,12637.55,-1429951.5,100000028419
680443699577,Nathaniel Sami,+919564823662,28/06/2026 10:25:44,UPI/janaki408@utib/Janaki Handa/100000030585,,13021.62,-1416929.88,100000030585
680443699577,Nathaniel Sami,+919564823662,28/06/2026 11:31:39,IMPS/Anamika Kanda/100000029553,30480.62,,-1447410.5,100000029553
680443699577,Nathaniel Sami,+919564823662,29/06/2026 02:06:25,IMPS/Isha Kadakia/100000028473,31379.05,,-1478789.55,100000028473
680443699577,Nathaniel Sami,+919564823662,30/06/2026 16:02:55,IMPS/Anamika Kanda/100000028014,23821.61,,-1502611.16,100000028014
