Account Number,Account Name,Customer Mobile,Transaction Date,Narration,Debit,Credit,Balance,Ref No
91022901476797,Isha Kadakia,+916244550229,01/06/2026 08:02:10,IMPS/Tripti Yadav/100000086751,38593.32,,173394.9,100000086751
91022901476797,Isha Kadakia,+916244550229,01/06/2026 09:54:01,RTGS/Nihal Shere/100000086833,,31612.6,205007.5,100000086833
91022901476797,Isha Kadakia,+916244550229,02/06/2026 00:51:01,UPI/priya954@punb/Priya Rastogi/100000089223,,47663.01,252670.51,100000089223
91022901476797,Isha Kadakia,+916244550229,02/06/2026 06:11:51,NEFT/Ekbal Garg/100000089125,,613.0,253283.51,100000089125
91022901476797,Isha Kadakia,+916244550229,02/06/2026 07:05:44,UPI/hemangini67@sbin/Hemangini Lalla/100000086697,,18391.88,271675.39,100000086697
91022901476797,Isha Kadakia,+916244550229,02/06/2026 13:14:55,IMPS/Udant Dewan/100000087547,18178.24,,253497.15,100000087547
91022901476797,Isha Kadakia,+916244550229,05/06/2026 19:31:41,NEFT/Priya Rastogi/100000087126,,39216.16,292713.31,100000087126
91022901476797,Isha Kadakia,+916244550229,07/06/2026 06:14:41,RTGS/Janaki Handa/100000087941,,46453.6,339166.91,100000087941
91022901476797,Isha Kadakia,+916244550229,08/06/2026 21:53:46,RTGS/Aryan Maharaj/100000087718,16634.39,,322532.52,100000087718
91022901476797,Isha Kadakia,+916244550229,09/06/2026 13:03:45,NEFT/Daksh Karnik/100000086802,20370.23,,302162.29,100000086802
91022901476797,Isha Kadakia,+916244550229,09/06/2026 19:05:57,NEFT/Lajita Mall/100000087373,28080.83,,274081.46,100000087373
91022901476797,Isha Kadakia,+916244550229,10/06/2026 16:07:28,NEFT/Viraj Tiwari/100000088577,,45585.44,319666.9,100000088577
91022901476797,Isha Kadakia,+916244550229,10/06/2026 17:48:32,UPI/priya412@utib/Priya Rastogi/100000087258,31899.95,,287766.95,100000087258
91022901476797,Isha Kadakia,+916244550229,11/06/2026 08:23:58,NEFT/Janaki Handa/100000088526,45821.32,,241945.63,100000088526
91022901476797,Isha Kadakia,+916244550229,11/06/2026 14:38:39,IMPS/Janya Gaba/100000088133,,49023.52,290969.15,100000088133
91022901476797,Isha Kadakia,+916244550229,12/06/2026 05:50:17,NEFT/Saumya Mall/100000088720,44526.99,,246442.16,100000088720
91022901476797,Isha Kadakia,+916244550229,12/06/2026 22:48:35,UPI/lajita17@sbin/Lajita Mall/100000089020,38010.61,,208431.55,100000089020
91022901476797,Isha Kadakia,+916244550229,13/06/2026 10:06:50,IMPS/Rushil Saini/100000086945,24014.86,,184416.69,100000086945
91022901476797,Isha Kadakia,+916244550229,13/06/2026 18:33:26,RTGS/Janya Gaba/100000086725,,49452.74,233869.43,100000086725
91022901476797,Isha Kadakia,+916244550229,14/06/2026 02:45:33,NEFT/Janaki Handa/100000087312,1721.23,,232148.2,100000087312
91022901476797,Isha Kadakia,+916244550229,14/06/2026 07:40:04,NEFT/Gagan Sami/100000089374,44035.46,,188112.74,100000089374
91022901476797,Isha Kadakia,+916244550229,14/06/2026 07:44:40,UPI/diya301@icic/Diya Rattan/100000087256,893.62,,187219.12,100000087256
91022901476797,Isha Kadakia,+916244550229,14/06/2026 12:11:49,RTGS/Lajita Chatterjee/100000086997,36481.37,,150737.75,100000086997
91022901476797,Isha Kadakia,+916244550229,15/06/2026 00:10:39,RTGS/Gagan Sami/100000088672,22269.53,,128468.22,100000088672
91022901476797,Isha Kadakia,+916244550229,16/06/2026 18:35:22,UPI/gagan952@sbin/Gagan Sami/100000087034,,6780.72,135248.94,100000087034
91022901476797,Isha Kadakia,+916244550229,17/06/2026 03:39:35,RTGS/Lajita Mall/100000088077,,37693.92,172942.86,100000088077
91022901476797,Isha Kadakia,+916244550229,17/06/2026 04:14:06,UPI/lajita17@sbin/Lajita Mall/100000089380,17474.3,,155468.56,100000089380
91022901476797,Isha Kadakia,+916244550229,17/06/2026 14:09:13,IMPS/Tara Dhar/100000088814,,41157.3,196625.86,100000088814
91022901476797,Isha Kadakia,+916244550229,18/06/2026 18:21:02,NEFT/Gayathri Chaudry/100000089350,,44185.66,240811.52,100000089350
91022901476797,Isha Kadakia,+916244550229,18/06/2026 19:29:31,IMPS/Anamika Kanda/100000089244,,32634.72,273446.24,100000089244
91022901476797,Isha Kadakia,+916244550229,19/06/2026 00:24:57,RTGS/Gayathri Chaudry/100000086898,,8063.98,281510.22,100000086898
91022901476797,Isha Kadakia,+916244550229,19/06/2026 05:07:12,RTGS/Udant Dewan/100000087636,,25711.26,307221.48,100000087636
91022901476797,Isha Kadakia,+916244550229,19/06/2026 08:57:51,NEFT/Viraj Tiwari/100000086778,43093.47,,264128.01,100000086778
91022901476797,Isha Kadakia,+916244550229,19/06/2026 16:46:26,IMPS/Gayathri Chaudry/100000088926,13276.69,,250851.32,100000088926
91022901476797,Isha Kadakia,+916244550229,19/06/2026 19:06:47,NEFT/Janya Gaba/100000088863,8546.09,,242305.23,100000088863
91022901476797,Isha Kadakia,+916244550229,20/06/2026 00:32:24,UPI/aryan285@hdfc/Aryan Maharaj/100000088277,16627.46,,225677.77,100000088277
91022901476797,Isha Kadakia,+916244550229,20/06/2026 05:59:32,UPI/simon125@utib/Simon Tata/100000088381,17728.76,,207949.01,100000088381
91022901476797,Isha Kadakia,+916244550229,20/06/2026 07:25:42,RTGS/Dominic Kakar/100000086656,41468.1,,166480.91,100000086656
91022901476797,Isha Kadakia,+916244550229,20/06/2026 17:46:17,RTGS/Tara Dhar/100000088998,7696.66,,158784.25,100000088998
91022901476797,Isha Kadakia,+916244550229,21/06/2026 09:34:39,UPI/kritika565@utib/Kritika Brar/100000088001,,14744.14,173528.39,100000088001
91022901476797,Isha Kadakia,+916244550229,21/06/2026 19:53:05,IMPS/Lajita Mall/100000089194,43664.37,,129864.02,100000089194
91022901476797,Isha Kadakia,+916244550229,23/06/2026 00:28:31,IMPS/Nathaniel Sami/100000086941,20931.85,,108932.17,100000086941
91022901476797,Isha Kadakia,+916244550229,23/06/2026 20:05:21,IMPS/Janaki Handa/100000088449,31590.5,,77341.67,100000088449
91022901476797,Isha Kadakia,+916244550229,24/06/2026 00:37:34,IMPS/Udant Dewan/100000087168,,35096.43,112438.1,100000087168
91022901476797,Isha Kadakia,+916244550229,24/06/2026 12:28:44,RTGS/Tara Dhar/100000087748,45769.9,,66668.2,100000087748
91022901476797,Isha Kadakia,+916244550229,24/06/2026 12:53:01,NEFT/Aryan Maharaj/100000089072,29251.53,,37416.67,100000089072
91022901476797,Isha Kadakia,+916244550229,26/06/2026 07:27:31,NEFT/Chakradev Kari/100000088303,41466.75,,-4050.08,100000088303
91022901476797,Isha Kadakia,+916244550229,26/06/2026 19:30:35,NEFT/Gayathri Chaudry/100000089058,15028.84,,-19078.92,100000089058
91022901476797,Isha Kadakia,+916244550229,27/06/2026 12:15:18,RTGS/Diya Rattan/100000089393,,23792.82,4713.9,100000089393
91022901476797,Isha Kadakia,+916244550229,27/06/2026 13:37:56,RTGS/Gagan Sami/100000089296,23765.34,,-19051.44,100000089296
91022901476797,Isha Kadakia,+916244550229,28/06/2026 00:28:10,UPI/tripti506@hdfc/Tripti Yadav/100000089328,18743.91,,-37795.35,100000089328
91022901476797,Isha Kadakia,+916244550229,28/06/2026 13:30:43,RTGS/Gagan Sami/100000088023,,43788.26,5992.91,100000088023
91022901476797,Isha Kadakia,+916244550229,29/06/2026 06:24:56,UPI/gayathri965@icic/Gayathri Chaudry/100000087074,,44846.0,50838.91,100000087074
91022901476797,Isha Kadakia,+916244550229,29/06/2026 06:52:12,UPI/ekbal604@utib/Ekbal Garg/100000087450,14243.53,,36595.38,100000087450
91022901476797,Isha Kadakia,+916244550229,29/06/2026 08:45:12,UPI/lajita17@sbin/Lajita Mall/100000087760,18314.45,,18280.93,100000087760
91022901476797,Isha Kadakia,+916244550229,29/06/2026 12:02:02,RTGS/Ayushman Chander/100000087842,,5979.7,24260.63,100000087842
91022901476797,Isha Kadakia,+916244550229,29/06/2026 16:07:51,UPI/ekbal604@utib/Ekbal Garg/100000086884,10250.06,,14010.57,100000086884
91022901476797,Isha Kadakia,+916244550229,30/06/2026 12:40:01,UPI/nihal625@sbin/Nihal Shere/100000087908,,12383.81,26394.38,100000087908
91022901476797,Isha Kadakia,+916244550229,30/06/2026 18:51:21,UPI/hemangini611@utib/Hemangini Lalla/100000087077,31468.88,,-5074.5,100000087077
